,name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,group,main_address
1701,Association contre le VIH et autres infectionstransmissibles,Basel,CH,Spitalstrasse 12,,,0.0,32400.0,0.0,0.0,0.0,0.0,32400.0,hco,glaxosmithkline,242,
3389,Association d'Aesculape,Lutry,CH,Rue Verdaine 8a c/o Dr Reymond Thierry,,,,1250.0,,,,,1250.0,hco,pierre,100,
755,Association d'Aesculape en Lavaux (ADEL),Lutry,CH,Rue Verdaine 8a,1095,1052796303,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,bayer,100,
3051,Association fribourgeoise du diabète Freiburger Diabetes-Gesellschaft,Fribourg,CH,Rte Saint-Nicolas-de-Flüe 2,,,,800.0,,,,,800,hco,novo,605,1.0
488,"Association genevoise d'asthme, d’immunologie et d’allergie (AGAIA )",Genève,CH,Rue Emile-Yung 11,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,astrazeneca,125,
627,Association genevoise de médecins travaillant en réseau (REMED),Genève,CH,Rue du Conseil-Général 11,,,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0,hco,astrazeneca,51,
2811,Association genevoise d’asthme d'immunologie et d'allergie (AGAIA) c/o Dominique laques (Träsorier),Genève,CH,Rue Enile-Yung 11,,,0,2000.0,0.0,0,0,0.0,2000.00,hco,novartis,125,
4113,Association journée jurasienne de médecine,Delémont,CH,Rue de la Préfecture 1,,,,6500.0,,,,,6500.0,hco,vifor,127,
1188,Association médecins de la Côte,Nyon,CH,Rue Neuve 6,,,,750.0,,,,,750,hco,bristol,144,1.0
4114,Association médecins de la Côte,Nyon,CH,Rue Neuve 6,,,,750.0,,,,,750.0,hco,vifor,144,
2813,Association médecins de la côte c/o Dr. Sara Inoubli Le Roy,Nyon,CH,Rue Neuve 6,,,0,1500.00,0.0,0,0,0.0,1500.00,hco,novartis,144,
2517,Association par les Médecins pour les Médecins Président: Dr. Lionel Jacquier,Martigny,CH,Avenue de la Gare 17,,,,5000.0,,,,,5000.0,hco,msd,344,1.0
1705,"Association par les Médecins, pour les Médecins",Martigny,CH,Av. de la Gare 17,,,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,glaxosmithkline,344,
2680,Association romande pour la formation continue en oncologie médicale,Vugelles-la-Mothe,CH,Vugelles-La Mothe,,,1500.0,,,,,,1500.0,hco,mundipharma,606,1.0
729,Association suisse pour la promotion globale de la santé,Lausanne,CH,Avenue de Valmont 16,,,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,hco,baxter,345,1.0
194,Association suisse pour la promotion globale de la santé,Lausanne,CH,Avenue de Valmont 16Lausanne,1010,,,10000.0,,,,,10000.0,hco,allergan,345,
2145,Associazione Lugano Meeting Gruppo di Qualità,Mendrisio,CH,c/o Alessandro Del Bufalo. Va GiuseppeMola 35,,,,800.0,,,,,800.0,hco,menarini,607,1.0
2518,Associazione Lugano Meeting Gruppo di Qualità Sud c/o Dr. med. Alessandro Del Bufalo,Lugano,CH,Via Riva Vela 12,,,,800.0,,,,,800.0,hco,msd,346,1.0
2814,Associazione Lugano Meeting Gruppo di Qualità Sud c/o Dr. med. Alessandro Del H Bufalo C,Lugano,CH,Via Riva Vela 12,,,0,800.00,0.0,0,0,0.0,800.00,hco,novartis,346,
2410,Associazione MMM,Minusio,CH,Via Cadogno 1,,,,3000.0,,,,,3000.0,hco,merck,55,
3908,Associazione MMM Mendrisio Medicai Meeting,Minusio,CH,Via Cadogno 1,6648,,0,500.00,0.0,0,0,0.0,500.00,hco,takeda,55,
760,Associazione MMM Mendrisio Medical Meeting,Minusio,CH,Via Cadogno 1,6648,1051680388,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,bayer,55,
2037,Associazione Medical Meeting,Minusio,CH,Via Cadogno 1,,,,800.0,,,,,800.0,hco,lundbeck,55,
2682,Associazione Medical Meeting,Minusio,CH,Minusio,,,3000.0,,,,,,3000.0,hco,mundipharma,608,1.0
281,Associazione Medical Meeting,Minusio,CH,Via Cadogno 1,,,,1500.0,,,,,1500.0,hco,amgen,55,1.0
2683,Associazione Medici Anestesisti Canton Ticino,Lugano,CH,Lugano,,,2200.0,,,,,,2200.0,hco,mundipharma,609,1.0
1600,Associazione Medici Internisti,Paradiso,CH,Via G. Guisan 10,,Associazione_Medici_I nternisti,,,,,1000.0,,1000.0,hco,galderma,102,
1707,Associazione Medici Internisti Ticinesi (AMITI),Paradiso,CH,Via General Guisan 10,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,glaxosmithkline,102,
2519,Associazione Medici Internisti del Canton Ticino (AMITI),Paradiso,CH,Via General Guisan 10,,,,2000.0,,,,,2000.0,hco,msd,102,
1068,Associazione Medici Internisti del CantonTicino (AMITI),Paradiso,CH,Via General Guisan 10,6900,,,500.0,,,,,500.0,hco,boehringer,102,
2038,Associazione Medico In Pratica (MIP-cis),Manno,CH,Via Cantonale 35d,,,,1500.0,,,,,1500.0,hco,lundbeck,347,1.0
2146,Associazione Mendrisio Medicai Meeting,Minusio,CH,Via Cadogno 1,,,,3000.0,,,,,3800.0,hco,menarini,55,
2670,Associazione Mendrisio Medical Meeting,Mendrisio,CH,Mendrisio,,,3000.0,,,,,,3000.0,hco,mundipharma,610,1.0
1708,Associazione Mendrisio Medical Meeting,Bedano,CH,Via Belvedere 10,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,glaxosmithkline,341,
4348,Associazione Mendrisio Medical Meeting,Minusio,CH,Residenza Cadogno,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,zambon,611,1.0
2815,Associazione Mendrisio Medical Meeting,Minusio,CH,Via Cadogno 1,,,0,3000.0,0.0,0,0,0.0,3000.00,hco,novartis,55,
2520,Associazione Mendrisio Medical Meeting,Minusio,CH,Via Cadogno 1,,,,3000.0,,,,,3000.0,hco,msd,55,
1837,Associazione Mendrisio Medical Meeting,Minusio,CH,Via Cadogno 1,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,gruenenthal,55,
2816,Associazione Oftalmologi Canton Ticino (AOCT) c/o Dr. med. Urs Meier,Lugano,CH,Via Canova 18,,,0,4800.00,0.0,0,0,0.0,4800.00,hco,novartis,348,
1601,Associazione Pediatri Svizzera Italiana / Centro Pediatrico del Mendrisiotto,Mendrisio,CH,Via Beroldingen 26,,Associazione_Pediatri _Svizzera_Italiana_Ce ntro_Pediatrico_del_M endrisiotto,,1500.0,,,,,1500.0,hco,galderma,107,1.0
1709,Associazione Pediatri della Svizzera Italiana(APSI),Paradiso-Lugano,CH,Via delle scuole 17,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,glaxosmithkline,349,1.0
2521,Associazione Reumatologi della Svizzera Italiana c/o Segretario Dr. Mauro Lucini,Vacallo,CH,Roggiana 32,,,,1000.0,,,,,1000.0,hco,msd,612,1.0
2039,Associazione Ticinese Assistenti di Studio Medico,Pazzallo,CH,Via Provo 9,,,,1500.0,,,,,1500.0,hco,lundbeck,613,1.0
1417,Associazione Ticinese Assistenti di Studio Medico,Pazzallo,CH,Via dei Faggi 2a,,,,1500.0,,,,,1500,hco,eli,614,1.0
3053,Associazione Ticinese per i Diabetici,Bellinzona,CH,Via Motto di Mornera 4,,,2300.0,,,,,,2300,hco,novo,615,1.0
2817,Associazione Triangolo Assistenza per il paziente oncologico,Locarno,CH,Via Antonio Ciseri 19,,,2000.0,0,0.0,0,0,0.0,2000.00,hco,novartis,337,
11,Associazione degli oftalmologi del canton Ticino (AOCT),Lugano,CH,Via Canova 18,,,,2000.0,,,,,2000.0,hco,abbvie,348,1.0
4330,Associazione dei Pediatri della Svizzera Italiana APSI,Lugano,CH,c/o Dr. med. Daniela Joanna Pedrazzini-Vanoni - Via delle Scuole 17 -Paradiso,6900,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,zambon,349,
1836,Associazione dei Reumatologi della Svizzera Italiana,Lugano,CH,Viale Castagnola 21a,,,0.0,700.0,0.0,0.0,0.0,0.0,700.0,hco,gruenenthal,616,1.0
3565,Associazione dei proprietari dir farmacie del Cantone TI (APFCT),LUGANO,CH,c/o Dott. Mario Tanzi Farmacia S. Luca,,,2500.0,,,,,,2500.0,hco,sandoz,617,1.0
2147,Associazione ticinese di reumatologia,Lugano,CH,Viale Castagnola 21A,,,,3100.0,,,,,2100.0,hco,menarini,618,1.0
3655,Associazone Medico In Patrica,Manno,CH,Via Cantonale 35d,6928,,,1500.0,,,,,1500.0,hco,sanofi,347,
3650,Atd Associazione Ticinese - Per I Diabetici,Sementina,CH,Via Al ticino 30,6514,,,,,,1000.0,,1000.0,hco,sanofi,619,1.0
2684,Atelier Psy & Psy,Trübbach,CH,Trübbach,,,2500.0,,,,,,2500.0,hco,mundipharma,620,1.0
2818,Augen Glattzentrum AG Einkaufszentrum Glatt,Wallisellen,CH,Neue Winterthurerstrasse 99,,,462.96,0,0.0,0,0,0.0,462.96,hco,novartis,621,1.0
2819,Augenzentrum Bahnhof Basel AG,Basel,CH,Centralbahnstrasse 20,,,0,14000.00,0.0,0,0,0.0,14000.00,hco,novartis,350,1.0
762,Augenzentrum Bahnhof Basel AG,Basel,CH,Centralbahnstrasse 20,4051,40537051,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,bayer,350,
3142,BBS Congress GmbH,Bern,CH,Rabbentalstrasse 83,3013,,,5796.0,,,,,5796.0,hco,orion,147,
3821,BBS Congress GmbH,Bern,CH,Rabbentalstr. 83,,,,32100.0,,,,,32100.0,hco,shire,147,1.0
3390,BBS Congress GmbH,Bern,CH,Rabbentalstrasse 83,,,,2754.0,,,,,2754.0,hco,pierre,147,
2040,BBS Congress GmbH,Bern,CH,Rabbentalstrasse 83,,,,3672.0,,,,,3672.0,hco,lundbeck,147,
3815,BIHAM & VBKH - Berner Institut für Hausarztmedizin & Verein Berner Haus-und Kinderärzlinnen,Bern,CH,Universität Bern - Gesellschaftsstrasse 49 & Effingerstrasse 2,3012,BIHAMBern & VBKHBern,,4950.0,,,,,4950,hco,servier,42,
2151,"BIHAM, Berner Institut für Hausarztmedizin",Bern,CH,Geselbchaftsstrasse 49,,,,2475.0,,,,,2475.0,hco,menarini,42,
3449,"BMR, Biomedical Research AG",Liestal,CH,"Oristalstrasse 29, Liestal",4410,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,roche,622,1.0
4022,"BMR, Biomedical Research AG, c/o Universitätsspital Basel",Basel,CH,Mittlere Strasse 91,,,,1000.0,,,,,1000,hco,teva,351,1.0
3567,BONADEA AG,Wald ZH,CH,Sonneckstrasse 1,,,,,,,600.0,,600.0,hco,sandoz,352,
3392,BV Congress Creating GmbH,Gossau ZH,CH,Industriestrasse 37,,,,4492.8,,,,,4492.8,hco,pierre,353,1.0
950,BV Congress Creating GmbH,Gossau ZH,CH,Industriestrasse 37,,,,2400.0,,,,,2400.0,hco,bgp,353,
3656,Bahnhof-Apotheke Wetzikon AG,Wetzikon,CH,Bahnofstr. 16,8620,,,,,,214.28,,214.28,hco,sanofi,623,1.0
3819,Banff Foundation,Meggen,CH,Luzernerstrasse 36,,,58878.05,,,,,,58878.05,hco,shire,624,1.0
1237,Basel University Hospital,Basel,CH,Spitalstrasse 21,,,,,,,2000.0,,2000.0,hco,celgene,32,1.0
3820,Basel Universitätsspital,Basel,CH,Petersgraben 4,,,25000.0,3351.85,,,2050.0,,30401.85,hco,shire,9,1.0
3391,BeBo Gesundheitstrain ing,Uster,CH,Loren-Allee 12,,,,2160.0,,,,,2160.0,hco,pierre,625,1.0
3566,Bellevue Apotheke,Zürich,CH,Theaterstrasse 14,,,,,,,600.0,,600.0,hco,sandoz,626,1.0
1838,Beodocs Ärzte-Netzwerk,Interlaken,CH,Rugenparkstrasse 7,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,gruenenthal,354,1.0
3054,Beratungssektion der SDG,Baden,CH,Rütistrasse 3A,,,,800.0,,,,,800,hco,novo,627,1.0
195,Berner Augenklinik am Lindenhofspital,Bern,CH,Bremgartenstrasse 119Bern,3012,,,4000.0,,,,,4000.0,hco,allergan,128,
2820,Berner Augenklinik am Lindenhofspital AG,Bern,CH,Bremgartenstrasse 119,,,0,5000.0,0.0,0,0,0.0,5000.00,hco,novartis,128,
3657,Berner Diabetes Gesellschaft,Zürich,CH,P.O. box65,8010,,,,,,1000.0,,1000.0,hco,sanofi,628,1.0
3217,Berner Institut für Hausarztmedizin,Bern,CH,Gesellschaftsstrasse 49,,,0.0,5346,0.0,0,0,0.0,5346,hco,pfizer,42,1.0
522,Berner Institut für Hausarztmedizin (BIHAM),Bern,CH,Gesellschaftsstrasse 49,,,0.0,4950.0,0.0,0.0,0.0,0.0,4950.0,hco,astrazeneca,42,
2685,Berner Institut für Hausarztmedizin BIHAM & Verein Berner Haus- und Kinderärzte,Bern,CH,,,,4950.0,,,,,,4950.0,hco,mundipharma,42,
2149,Berufsverband der Haus- und Kinderärztinnen Schweiz,Steinhausen,CH,Sennweidstrasse 46,,,,17400.0,,,,,17400.0,hco,menarini,629,1.0
2686,Bethesda Spital,Basel,CH,Basel,,,2000.0,,,,,,2000.0,hco,mundipharma,21,
282,Bethesda Spital,Basel,CH,Gellertstrasse144,,,,3000.0,,,,,3000.0,hco,amgen,21,
4066,Bethesda Spital,Basel,CH,Gellertstrasse 144,,,,2000.0,,,,,2000.0,hco,ucb,21,
1839,Bethesda Spital,Basel,CH,Gellertstrasse 144,,,0.0,500.0,0.0,0.0,0.0,0.0,500.0,hco,gruenenthal,21,
1197,Bethesda Spital,Basel,CH,Gellertstrasse 144,,,,2500.0,,,,,2500,hco,bristol,21,
1419,Bethesda Spital - Zentrum Rheuma Rücken Schmerz,Basel,CH,Gellertstrasse 144,,,,1000.0,,,,,1000,hco,eli,21,
1544,Bethesda Spital AG,Basel,CH,Gellertstrasse 144,,,,1500.0,,,,,1500,hco,ferring,21,
2522,Bethesda Spital AG,Basel,CH,Gellertstrasse 144,,,,,564.65,661.75,,,1226.4,hco,msd,21,
429,Bethesda Spital AG,Basel,CH,Gellertstrasse 144,,,0.0,0.0,307.0,665.5,0.0,0.0,972.5,hco,astellas,21,
3448,Bethesda Spital AG,Basel,CH,"Gellertstrasse 144, Basel",4020,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,roche,21,
2523,Bethesda Spital AG,Basel,CH,Gellertstrasse 144,,,,1000.0,,,,,1000.0,hco,msd,21,
2821,Bethesda Spital AG,Basel,CH,Gellertstrasse 144,,,0,1000.0,0.0,0,0,0.0,1000.00,hco,novartis,21,
1238,Bethesda Spital AG,Basel,CH,Gellertstrasse 144,,WCHH02261611,,2000.0,,,,,2000.0,hco,celgene,21,1.0
3055,Bethesda Spital AG,Basel,CH,Gellertstrasse 144,,,1000.0,,,,,,1000,hco,novo,21,
763,Bethesda Spital AG,Basel,CH,Gellertstrasse 144,4002,40531646,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,bayer,21,
12,Bethesda Spital AG,Basel,CH,Gellertstrasse 144,,,,2500.0,,,,,2500.0,hco,abbvie,21,
3218,Bethesda Spital AG,Basel,CH,Gellertstrasse 144,,,0.0,4000,0.0,0,1000,0.0,5000,hco,pfizer,21,
1710,Bethesda Spital AG,Basel,CH,Gellertstrasse 144,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,glaxosmithkline,21,
2150,"Bethesda Spital AG, Klinik Rheumatologie",Basel,CH,Gellertstrasse 144,,,,1000.0,,,,,1800.0,hco,menarini,21,
4003,"Bethesda Spital AG, Klinik für Frauenmedizin",Basel,CH,Gellertstrasse 144,,,,1000.0,,,,,1000,hco,teva,21,
3658,Bethesda Spital Ag,Basel,CH,Gellerstrasse 144,4002,,,,,,1000.0,,1000.0,hco,sanofi,21,
949,Bio Zentrum,Basel,CH,Klingelbergstrasse 50/70,,,,6000.0,,,,,6000.0,hco,bgp,630,1.0
1332,BioAlps Association,Plan-les Ouates,CH,Chemin du Pré-Fleuri 3,,,,300.0,,,,,300.0,hco,cls,631,1.0
2411,Biomedical Research & Training c/o Universitätsspit al Basel,Basel,CH,Mittlere Strasse 91,,,,1000.0,,,,,1000.0,hco,merck,351,
764,Blueye Vision Tech GmbH,Meggen,CH,Huobmattstrasse 9,6045,1052627719,0.0,4400.0,0.0,0.0,0.0,0.0,4400.0,hco,bayer,355,1.0
2822,Blueye Vision Tech GmbH c/o Dr. med. Peter H Maloca C,Meggen,CH,HuobmattStrasse 9,,,0,2500.00,0.0,0,0,0.0,2500.00,hco,novartis,355,
2823,Blutspende SRK Schweiz AG,Bern,CH,Laupenstrasse 37,,,2777.75,0,0.0,0,3640.00,0.0,6417.75,hco,novartis,243,
3822,Blutspende SRK Schweiz AG,Bern,CH,Laupenstrasse 37,,,,4000.0,,,,,4000.0,hco,shire,243,1.0
1302,Blutspende Schweizerisches Rotes Kreuz Schweiz AG,Bern,CH,Laupenstrasse 37,,,,1200.0,,,,,1200.0,hco,cls,243,
1895,Blutspendezentrum SRK,Basel,CH,Hebelstrasse 10,,,5000.0,0.0,0.0,0,0,0.0,5000.0,hco,jansen,356,
283,Blutspendezentrum Srk,Basel,CH,Hebelstrasse 10,,,3000.0,,,,,,3000.0,hco,amgen,356,1.0
3219,Bonadea AG,Wald ZH,CH,Sonneckstrasse 1,,,0.0,0,0.0,0,1296,0.0,1296,hco,pfizer,352,1.0
284,Breast Cancer Study Group(Ibcsg),Bern,CH,Effingerstrasse40,,,5527.53,,,,,,5527.53,hco,amgen,357,1.0
13,Brennpunkt Urologie,Liestal,CH,c/o LH Medical Management GmbH,,,,3000.0,,,,,3000.0,hco,abbvie,632,1.0
1545,"Brennpunkt Urologie,c/o LH Medical Management GmbH",Liestal,CH,Postfach 278,,,,5000.0,,,,,5000,hco,ferring,179,
1239,Bruno Bloch-Stiftung,Zuerich,CH,Rämistrasse 100,,,2500.0,,,,,,2500.0,hco,celgene,633,1.0
14,Brust-Zentrum AG,Zürich,CH,Seefeldstrasse 214,,,1200.0,,,,,,1200.0,hco,abbvie,244,1.0
3220,Brust-Zentrum Zürich,Zürich,CH,Seefeldstrasse 214,,,0.0,4212,0.0,0,0,0.0,4212,hco,pfizer,244,
3568,Brustzentrum Regio Basiliensis,Allschwil,CH,"Aerztehaus Allschwil, Brennerstrasse 12",,,,4000.0,,,,,4000.0,hco,sandoz,148,
285,Brustzentrum Regio Basiliensis,Allschwil,CH,Brennerstrasse12,,,,4500.0,,,,,4500.0,hco,amgen,148,
15,Brustzentrum Regio Basiliensis,Allschwil,CH,Brennerstrasse 12,,,,4000.0,,,,,4000.0,hco,abbvie,148,1.0
3450,Brustzentrum Regio Basiliensis c/o Aerztehaus Allschwil,Allschwil,CH,"Brennerstrasse 12, Allschwil",4123,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,roche,148,
2824,Brustzentrum Regio Basiliensis c/o Aerztehaus Allschwil,Allschwil,CH,Brennerstrasse 12,,,0,2500.00,0.0,0,0,0.0,2500.00,hco,novartis,148,
527,Brustzentrum Thurgau,Frauenfeld,CH,Waldeggstrasse 8a,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,astrazeneca,634,1.0
526,Brustzentrum Zürich,Zürich,CH,Seefeldstrasse 214,,,0.0,3900.0,0.0,0.0,195.0,0.0,4095.0,hco,astrazeneca,244,
3569,Buendner Oberlaender Aerzteverein,Vella,CH,,,,2000.0,,,,,,2000.0,hco,sandoz,245,
1069,Buendner Oberlaender AerztevereinPräsident: Dr. med. Gian Bundi,Vella,CH,Sumsiaras 117B,7144,,,1500.0,,,,,1500.0,hco,boehringer,635,1.0
2525,"Burkhardt Katharina, Infermiera responsabile Lega Polmonare Ticinese",Locarno,CH,Via Bartolomeo Varenna 16,,,,,33.1,351.8,,,384.9,hco,msd,636,1.0
3570,"Bümpliz-Apotheke & Drogerie, Dr. Gurtner AG",Bern,CH,Bernstrasse 72,,,,,,,600.0,,600.0,hco,sandoz,637,1.0
2825,Bündner Oberländer Aerzteverein Präsident: Dr. med. Gian Bundi Arzthaus,Vella,CH,Sunsiaras 117B,,,0,1500.00,0.0,0,0,0.0,1500.00,hco,novartis,638,1.0
4336,Bündner Oberländer Ärzteverein,Vals,CH,c/o Dr. med. Ingo Kaczmarek - Haus Fanella,,,0.0,500.0,0.0,0.0,0.0,0.0,500.0,hco,zambon,639,1.0
2375,Bündner Ärzteverein,Chur,CH,St. Martinsplatz 8,,,,1000.0,,,,,1070,hco,mepha,246,1.0
2826,Bündner Ärzteverein Geschäftsstelle Herr Marc Tomaschett,Chur,CH,St. Martinsplatz 8,,,0,1000.0,0.0,0,0,0.0,1000.00,hco,novartis,246,
2524,Bündner Ärzteverein Geschäftsstelle Herr Marc Tomaschett,Chur,CH,St. Martinsplatz 8,,,,1000.0,,,,,1000.0,hco,msd,246,
3056,Bündneroberländer Aerzteverein,Vella,CH,Arzthaus,,,,2000.0,,,,,2000,hco,novo,245,1.0
1546,Bündneroberländer Ärzteverein,Vella,CH,,,,,1500.0,,,,,1500,hco,ferring,245,
2152,Bündnis Türkischer Ärzte und Gesundheizspersonals - ITHSAB,Zürich,CH,,,,,3000.0,,,,,3800.0,hco,menarini,640,1.0
16,Bürgenstock Klinik,Bürgenstock,CH,Bürgenstock 30,,,,500.0,,,,,500.0,hco,abbvie,641,1.0
2006,Bürgenstock Resort Medical Centre,Obbürgen,CH,Bürgenstock 30,6363,,,2500.0,,,,,2500.0,hco,leo,642,1.0
3451,Bürgerspital Basel,Basel,CH,"Friedrich Miescher-Strasse 30, Basel",4056,,0.0,0.0,0.0,0.0,13288.9,0.0,13288.9,hco,roche,643,1.0
1221,Bürgerspital Solothurn,Solothurn,CH,Schöngrünstrasse 42,,,,2000.0,,,,,2000,hco,bristol,358,1.0
1711,Bürgerspital Solothurn,Solothurn,CH,Schöngrünstrasse 42,,,0.0,2160.0,0.0,0.0,0.0,0.0,2160.0,hco,glaxosmithkline,358,
2827,CANSEARCH - Fondation de recherche contre le cancer de l'enfant,Thônex,CH,Chemin Pont-Perrin 6,,,2777.78,0,0.0,0,0,0.0,2777.78,hco,novartis,644,1.0
3726,CARDIOMAXX Consulting GmbH,Küsnacht ZH,CH,Güstrasse 38a,8700,CARDIOMAXXConsultingKüsnachtZH,,,,,1800.0,,1800,hco,servier,645,1.0
1840,CHUV,Lausanne,CH,Rue Du Bugnon 21,,,0.0,14575.0,0.0,0.0,0.0,0.0,17561.0,hco,gruenenthal,2,
4017,CHUV,Lausanne,CH,Avenue Pierre-Decker 2,,,,0.0,,,1350.0,767.0,2117,hco,teva,149,1.0
1174,CHUV,Lausanne,CH,Rue Du Bugnon 21,,,,68128.0,2350.0,,58482.0,271.0,129231,hco,bristol,2,
430,CHUV,Lausanne,CH,Rue Du Bugnon 21,,,0.0,19157.0,3956.8,9235.4,14200.0,783.0,47332.2,hco,astellas,2,
3823,CHUV,Lausanne,CH,Rue Du Bugnon 21,,,14500.0,27505.46,,4375.85,1550.0,,47931.31,hco,shire,2,
704,CHUV,Lausanne,CH,Rue du Bugnon 46,,,9004.4,0.0,0.0,1755.0,0.0,0.0,10759.4,hco,baxter,2,
2115,CHUV,Lausanne,CH,Rue Du Bugnon 21,,,,4700.0,,,1000.0,,5700.0,hco,meda,2,
4067,CHUV,Lausanne,CH,Rue du Bugnon 21,,,,15260.0,,,8350.66,,23610.66,hco,ucb,2,
2688,CHUV,Lausanne,CH,Lausanne,,,22819.0,,,,,,22819.0,hco,mundipharma,2,
1586,CHUV,Lausanne,CH,Rue Du Bugnon 21,,7601002074803,,916.64,,353.96,1835.84,,3106.43,hco,future,2,
1547,CHUV,Lausanne,CH,Rue du Bugnon 21,,,,3800.0,,,600.0,,4400,hco,ferring,2,
4016,CHUV,Lausanne,CH,Avenue Pierre-Decker 2,,,,0.0,,,900.0,,900,hco,teva,149,
1241,CHUV,Lausanne,CH,Rue Du Bugnon 46,,WCHH07705730,20562.32,20500.0,5553.42,8809.07,14125.0,121.12,69670.93,hco,celgene,2,
1636,CHUV,Lausanne,CH,Rue du Bugnon 46,,,19500.0,15860.0,6723.0,19486.0,2700.0,1235.0,65522.0,hco,gilead,2,
951,CHUV,Lausanne,CH,Rue Du Bugnon 21,,,,6000.0,,,,,6000.0,hco,bgp,2,
2007,CHUV,Lausanne,CH,Rue Du Bugnon 21,1011,,,1000.0,,,,,1000.0,hco,leo,2,
1898,CHUV,Lausanne,CH,Rue Du Bugnon 21,,,0.0,19150.0,0.0,0,5400,0.0,24550.0,hco,jansen,2,
3144,CHUV,Lausanne,CH,Rue du Bugnon 46,1011,,,5500.0,2258.91,3401.12,1200.0,,12360.03,hco,orion,2,
159,CHUV,Lausanne,CH,Rue du Bugnon 46,,,28500.0,22407.4,3738.0,4481.0,3000.0,,62126.4,hco,actelion,2,
197,CHUV,Lausanne,CH,Rue du Bugnon 21,,,,,,1165.0,,173.0,3338.0,hco,allergan,2,
240,CHUV,Lausanne,CH,Rue du Bugnon 46,,,,1700.0,,,,,1700.0,hco,almirall,2,
3394,CHUV,Lausanne,CH,Rue Du Bugnon 21,,7601002074803,,800.0,3301.29,,,,4101.29,hco,pierre,2,
2325,CHUV,Lausanne,CH,rue de Bugnon 46,,,,0.0,,,1050.0,,1050,hco,mepha,2,
2413,CHUV - Centre Hospitalier Universitaire Vaudois,"Lausanne, Switzerland",CH,Rue du Bugnon 46,,,,,276.15,1094.2,2275.0,,3645.35,hco,merck,2,
4121,CHUV - Centre hospitalier universitaire vaudois,Lausanne,CH,Route du Bugnon 21,,,,14320.0,,,,,14320.0,hco,vifor,2,
3817,CHUV - Centre hospitalier universitaire vaudois,Lausanne,CH,Rue du Bugnon 21,1011,CHUVLausanne,,22204.0,,,4600.0,,26804,hco,servier,2,
4125,"CHUV - Centre hospitalier universitaire vaudois, DNC - Centre de la mémoire",Lausanne,CH,Rue du Bugnon 21,,,,,,,2310.0,,2310.0,hco,vifor,2,
4126,"CHUV - Centre hospitalier universitaire vaudois, DNC - Service de neuropsychologie et neuroréhabilitation",Lausanne,CH,Rue du Bugnon 21,,,,1620.0,,,,,1620.0,hco,vifor,2,
4127,"CHUV - Centre hospitalier universitaire vaudois, Dpt médico-chirurgical de pédiatrie",Lausanne,CH,Rue du Bugnon 21,,,,11080.0,,,,,11080.0,hco,vifor,2,
4122,"CHUV - Centre hospitalier universitaire vaudois, Départ. femme-mère- enfant DFME",Lausanne,CH,Rue du Bugnon 46,,,,,449.13,911.55,1500.0,,2860.68,hco,vifor,2,
4123,"CHUV - Centre hospitalier universitaire vaudois, Département Psychiatrie",Lausanne,CH,Rue du Bugnon 21,,,,6630.0,,,13100.0,358.18,20088.18,hco,vifor,2,
4124,"CHUV - Centre hospitalier universitaire vaudois, Dépt. de médecine, Service de Cardiologie",Lausanne,CH,Rue du Bugnon 46,,,,14235.1,473.96,1188.84,1800.0,,17697.9,hco,vifor,2,
4128,"CHUV - Centre hospitalier universitaire vaudois, Néphrologie",Lausanne,CH,Rue du Bugnon 21,,,,,682.67,1729.0,3100.0,,5511.67,hco,vifor,2,
4129,"CHUV - Centre hospitalier universitaire vaudois, Pneumologie",Lausanne,CH,Rue du Bugnon 21,,,,6480.0,752.2,1897.32,800.0,,9929.52,hco,vifor,2,
4130,"CHUV - Centre hospitalier universitaire vaudois, Service d'Anésthésiologie",Lausanne,CH,Rue du Bugnon 46,,,,,,,2400.0,86.09,2486.09,hco,vifor,2,
4131,"CHUV - Centre hospitalier universitaire vaudois, Service de gastro- entérologie et d'hépatologie",Lausanne,CH,Rue du Bugnon 44,,,,6480.0,1515.51,5857.71,1000.0,,14853.22,hco,vifor,2,
